"Date","Title","Artist","Peak_Position","Broad_Genre","Energy","Tempo","Danceability","Year","Rank","Valence","Rank_Group"
"3/25/17","Supermarket Flowers","ed sheeran",75,"Pop","0.242","89.749","0.589",2017,75,"0.257","51-75"
"3/25/17","What Do I Know?","ed sheeran",83,"Pop","0.492","115.092","0.838",2017,83,"0.895","76-100"
"3/25/17","Eraser","ed sheeran",90,"Pop","0.812","86.013","0.64",2017,90,"0.914","76-100"
"3/25/17","Hearts Don't Break Around Here","ed sheeran",93,"Pop","0.366","105.177","0.604",2017,93,"0.181","76-100"
"3/25/17","Barcelona","ed sheeran",96,"Pop","0.76","99.975","0.747",2017,96,"0.682","76-100"
"3/18/17","Treat You Better","shawn mendes",6,"Pop","0.81","82.888","0.672",2017,45,"0.771","1 - 10"
"3/18/17","No Heart","21 savage",43,"Rap","0.444","140.063","0.906",2017,77,"0.678","26-50"
"3/18/17","Love Me Now","john legend",23,"R&B","0.773","122.65","0.416",2017,88,"0.716","11 - 25"
"3/18/17","Not Nice","partynextdoor",82,"R&B","0.496","128.06","0.598",2017,95,"0.725","76-100"
"3/18/17","Cash Me Outside (#CashMeOutside)","dj suede the remix god",72,"Rap","0.417","122.044","0.981",2017,72,"0.262","51-75"
"3/18/17","Love","lana del rey",44,"Pop","0.376","98.132","0.32",2017,73,"0.225","26-50"
"3/18/17","Make Love","gucci mane",78,"Rap","0.563","129.984","0.972",2017,78,"0.217","76-100"
"3/11/17","Broccoli","d.r.a.m.",5,"R&B","0.525","145.99","0.886",2017,47,"0.708","1 - 10"
"3/11/17","This Town","niall horan",20,"Pop","0.407","111.916","0.69",2017,48,"0.181","11 - 25"
"3/11/17","Seein' Red","dustin lynch",55,"Country","0.808","100.993","0.651",2017,84,"0.858","51-75"
"3/11/17","Guys My Age","hey violet",68,"Rock","0.687","122.043","0.688",2017,83,"0.269","51-75"
"3/11/17","No Favors","big sean",22,"Rap","0.768","124.719","0.58",2017,97,"0.351","11 - 25"
"3/11/17","Dancing On My Own","calum scott",93,"Pop","0.189","112.599","0.673",2017,93,"0.201","76-100"
"3/11/17","Rent Money","future",54,"Rap","0.493","166.457","0.694",2017,54,"0.313","51-75"
"3/11/17","Super Trapper","future",91,"Rap","0.414","150.008","0.816",2017,91,"0.197","76-100"
"3/11/17","Zoom","future",99,"Rap","0.438","150.945","0.852",2017,99,"0.627","76-100"
"2/4/17","You Was Right","lil uzi vert",40,"Rap","0.359","81.987","0.843",2017,46,"0.156","26-50"
"2/4/17","In The Name Of Love","martin garrix",24,"EDM","0.519","133.99","0.501",2017,47,"0.168","11 - 25"
"2/4/17","All We Know","the chainsmokers",18,"EDM","0.586","90","0.662",2017,93,"0.296","11 - 25"
"2/4/17","My Sh*t","a boogie wit da hoodie",86,"Rap","0.621","77.998","0.812",2017,100,"0.847","76-100"
"2/4/17","Neighbors","j. cole",13,"Rap","0.284","138.944","0.894",2017,84,"0.413","11 - 25"
"2/4/17","Just Hold On","steve aoki",52,"EDM","0.932","114.991","0.647",2017,96,"0.374","51-75"
"2/4/17","Red Opps","21 savage",74,"Rap","0.709","140.998","0.703",2017,78,"0.569","51-75"
"2/4/17","Parachute","chris stapleton",78,"Country","0.749","113.033","0.639",2017,90,"0.648","76-100"
"2/4/17","Timeless","a boogie wit da hoodie",86,"Rap","0.761","180.122","0.569",2017,86,"0.325","76-100"
"2/4/17","Beibs In The Trap","travis scott",90,"Rap","0.571","119.054","0.743",2017,97,"0.495","76-100"
"2/4/17","Not Afraid Anymore","halsey",77,"Rock","0.742","131.994","0.552",2017,77,"0.43","76-100"
"2/25/17","Cheap Thrills","sia",1,"Pop","0.698","89.976","0.628",2017,32,"0.732","1 - 10"
"2/25/17","Don't Let Me Down","the chainsmokers",3,"EDM","0.869","159.803","0.532",2017,44,"0.422","1 - 10"
"2/25/17","Bad Romance","lady gaga",2,"Pop","0.921","118.99","0.697",2017,50,"0.721","1 - 10"
"2/25/17","The Greatest","sia",18,"Pop","0.725","191.944","0.668",2017,49,"0.729","11 - 25"
"2/25/17","HandClap","fitz and the tantrums",53,"Rock","0.836","139.956","0.636",2017,54,"0.715","51-75"
"2/25/17","80s Mercedes","maren morris",74,"Country","0.834","90.933","0.485",2017,91,"0.659","51-75"
"2/25/17","OTW","dj luke nasty",71,"Rap","0.651","82.022","0.743",2017,96,"0.467","51-75"
"2/25/17","Kelly Price","migos",58,"Rap","0.685","121.977","0.745",2017,100,"0.437","51-75"
"2/25/17","Halfway Off The Balcony","big sean",74,"Rap","0.809","125.285","0.529",2017,74,"0.136","51-75"
"2/25/17","Jump Out The Window","big sean",76,"Rap","0.714","136.972","0.745",2017,76,"0.554","76-100"
"2/25/17","Owe Me","big sean",86,"Rap","0.611","142.187","0.611",2017,86,"0.38","76-100"
"2/25/17","Beauty And The Beast","ariana grande",87,"Pop","0.543","81.326","0.484",2017,87,"0.301","76-100"
"2/25/17","I Don't","mariah carey",89,"R&B","0.504","130.786","0.641",2017,89,"0.276","76-100"
"2/25/17","Now & Later","sage the gemini",93,"Rap","0.57","107.059","0.781",2017,93,"0.858","76-100"
"2/25/17","Light","big sean",97,"Rap","0.608","84.932","0.578",2017,97,"0.199","76-100"
"2/18/17","Blue Ain't Your Color","keith urban",24,"Country","0.417","82.407","0.686",2017,42,"0.451","11 - 25"
"2/18/17","Fresh Eyes","andy grammer",59,"Rock","0.544","122.047","0.822",2017,91,"0.861","51-75"
"2/18/17","Dirty Laundry","carrie underwood",48,"Country","0.874","200.179","0.456",2017,90,"0.5","26-50"
"2/18/17","Alone","marshmello",60,"EDM","0.953","142.011","0.636",2017,98,"0.397","51-75"
"2/18/17","If The Boot Fits","granger smith",80,"Country","0.928","162.069","0.528",2017,84,"0.885","76-100"
"2/18/17","Call Casting","migos",62,"Rap","0.727","130.014","0.852",2017,62,"0.496","51-75"
"2/18/17","Run Up","major lazer",66,"EDM","0.743","108.005","0.803",2017,66,"0.674","51-75"
"2/18/17","I'm Better","missy elliott",71,"R&B","0.354","105.005","0.926",2017,71,"0.561","51-75"
"2/18/17","Get Right Witcha","migos",72,"Rap","0.743","136.98","0.95",2017,72,"0.62","51-75"
"2/18/17","Culture","migos",93,"Rap","0.816","181.967","0.815",2017,93,"0.498","76-100"
"2/11/17","Cold Water","major lazer",2,"EDM","0.797","92.928","0.602",2017,48,"0.492","1 - 10"
"2/11/17","Song For Another Time","old dominion",59,"Country","0.805","166.048","0.497",2017,96,"0.696","51-75"
"2/11/17","Sneakin'","drake",28,"Rap","0.56","85.023","0.804",2017,95,"0.272","26-50"
"2/11/17","Say It","flume",60,"Rock","0.769","149.69","0.482",2017,98,"0.427","51-75"
"2/11/17","Water","ugly god",80,"Rap","0.297","140.051","0.8",2017,99,"0.213","76-100"
"2/11/17","Love On The Weekend","john mayer",53,"Rock","0.583","119.97","0.718",2017,91,"0.422","51-75"
"2/11/17","Running Back","wale",100,"R&B","0.671","127.133","0.587",2017,100,"0.1","76-100"
"12/9/17","Glorious","macklemore",49,"Rap","0.794","139.994","0.731",2017,93,"0.356","26-50"
"12/9/17","Every Little Thing","carly pearce",50,"Country","0.444","139.775","0.637",2017,84,"0.319","26-50"
"12/9/17","Relationship","young thug",65,"Rap","0.597","145.992","0.842",2017,81,"0.298","51-75"
"12/9/17","Questions","chris brown",78,"R&B","0.598","105.803","0.614",2017,94,"0.565","76-100"
"12/9/17","Awful Things","lil peep",79,"Rap","0.796","170.033","0.368",2017,79,"0.181","76-100"
"12/9/17","Home","machine gun kelly,",90,"Rap","0.718","82.034","0.653",2017,90,"0.216","76-100"
"12/9/17","No Smoke","youngboy never broke again",96,"Rap","0.736","143.966","0.658",2017,96,"0.804","76-100"
"12/9/17","The Rest Of Our Life","tim mcgraw",98,"Country","0.468","119.921","0.617",2017,98,"0.333","76-100"
"12/31/17","...Ready For It?","taylor swift",4,"Pop","0.776","160.053","0.616",2017,61,"0.459","1 - 10"
"12/31/17","1-800-273-8255","logic",3,"Rap","0.572","100.015","0.629",2017,34,"0.386","1 - 10"
"12/31/17","All I Want For Christmas Is You","mariah carey",9,"R&B","0.625","150.277","0.335",2017,13,"0.346","1 - 10"
"12/31/17","Attention","charlie puth",5,"Pop","0.626","100.041","0.774",2017,39,"0.777","1 - 10"
"12/31/17","Bad At Love","halsey",8,"Rock","0.736","118.369","0.675",2017,9,"0.607","1 - 10"
"12/31/17","Bank Account","21 savage",12,"Rap","0.346","75.016","0.884",2017,28,"0.376","11 - 25"
"12/31/17","Bartier Cardi","cardi b",14,"Pop","0.524","138.015","0.908",2017,14,"0.109","11 - 25"
"12/31/17","Believer","imagine dragons",4,"Rock","0.78","124.953","0.784",2017,25,"0.722","1 - 10"
"12/31/17","Betrayed","lil xan",67,"Rap","0.419","119.958","0.823",2017,75,"0.277","51-75"
"12/31/17","Black & Chinese","huncho jack",71,"Rap","0.842","159.132","0.663",2017,71,"0.346","51-75"
"12/31/17","Bodak Yellow (Money Moves)","cardi b",1,"Rap","0.703","125.022","0.926",2017,10,"0.485","1 - 10"
"12/31/17","Candy Paint","post malone",50,"Rap","0.688","90.013","0.765",2017,50,"0.434","26-50"
"12/31/17","Codeine Dreaming","kodak black",52,"Rap","0.604","155.007","0.736",2017,70,"0.574","51-75"
"12/31/17","Despacito","luis fonsi",1,"Pop","0.815","88.357","0.63",2017,30,"0.813","1 - 10"
"12/31/17","Dubai Shit","huncho jack",83,"Rap","0.529","138.076","0.767",2017,83,"0.247","76-100"
"12/31/17","Dusk Till Dawn","zayn",44,"Pop","0.437","180.043","0.258",2017,99,"0.0967","26-50"
"12/31/17","Echame La Culpa","luis fonsi",47,"Pop","0.889","96.024","0.726",2017,74,"0.649","26-50"
"12/31/17","End Game","taylor swift",39,"Pop","0.6","159.088","0.453",2017,40,"0.154","26-50"
"12/31/17","Eye 2 Eye","huncho jack",65,"Rap","0.65","146.028","0.811",2017,65,"0.179","51-75"
"12/31/17","Feel It Still","portugal. the man",4,"Rock","0.795","79.028","0.801",2017,23,"0.754","1 - 10"
"12/31/17","Five More Minutes","scotty mccreery",89,"Country","0.652","156.07","0.517",2017,89,"0.333","76-100"
"12/31/17","Good Old Days","macklemore",60,"Rap","0.51","122.964","0.712",2017,60,"0.268","51-75"
"12/31/17","Greatest Love Story","lanco",45,"Country","0.617","147.986","0.671",2017,58,"0.62","26-50"
"12/31/17","Gummo","6ix9ine",12,"Rap","0.761","78.514","0.689",2017,15,"0.698","11 - 25"
"12/31/17","Havana","camila cabello",2,"Pop","0.523","104.988","0.765",2017,3,"0.394","1 - 10"
"12/31/17","Him & I","g-eazy",15,"Rap","0.731","87.908","0.589",2017,24,"0.191","11 - 25"
"12/31/17","How Long","charlie puth",26,"Pop","0.581","110.008","0.849",2017,27,"0.779","26-50"
"12/31/17","Huncho Jack","huncho jack",87,"Rap","0.642","150.06","0.857",2017,87,"0.0658","76-100"
"12/31/17","I Could Use A Love Song","maren morris",75,"Country","0.634","92.097","0.638",2017,81,"0.473","51-75"
"12/31/17","I Fall Apart","post malone",16,"Rap","0.543","143.916","0.573",2017,16,"0.308","11 - 25"
"12/31/17","I Get The Bag","gucci mane",11,"Rap","0.633","139.948","0.89",2017,22,"0.425","11 - 25"
"12/31/17","I'll Name The Dogs","blake shelton",58,"Country","0.852","168.063","0.47",2017,63,"0.773","51-75"
"12/31/17","Ice Tray","quavo",80,"Rap","0.494","129.968","0.889",2017,80,"0.24","76-100"
"12/31/17","It's The Most Wonderful Time Of The Year","andy williams",32,"Pop","0.598","202.082","0.24",2017,38,"0.776","26-50"
"12/31/17","Juice","yo gotti",93,"Rap","0.568","162.038","0.887",2017,100,"0.754","76-100"
"12/31/17","Kooda","6ix9ine",50,"Rap","0.65","91.222","0.888",2017,67,"0.173","26-50"
"12/31/17","Krippy Kush","farruko, nicki minaj, bad bunny, 21 savage",85,"Rap","0.56","163.043","0.708",2017,88,"0.411","76-100"
"12/31/17","La Modelo","ozuna",52,"Rap","0.743","98.005","0.822",2017,52,"0.78","51-75"
"12/31/17","Legends","kelsea ballerini",97,"Country","0.728","112.029","0.575",2017,97,"0.242","76-100"
"12/31/17","Lemon","n*e*r*d",46,"Rap","0.657","189.992","0.777",2017,49,"0.245","26-50"
"12/31/17","Let Me Go","hailee steinfeld",52,"Pop","0.726","103.001","0.667",2017,55,"0.77","51-75"
"12/31/17","Light It Up","luke bryan",57,"Country","0.929","130.024","0.602",2017,73,"0.677","51-75"
"12/31/17","Like I Loved You","brett young",54,"Country","0.573","76.02","0.579",2017,56,"0.637","51-75"
"12/31/17","Look What You Made Me Do","taylor swift",1,"Pop","0.709","128.063","0.769",2017,66,"0.514","1 - 10"
"12/31/17","Losing Sleep","chris young",63,"Country","0.621","92.003","0.584",2017,76,"0.634","51-75"
"12/31/17","Love.","kendrick lamar",11,"Rap","0.582","126.075","0.798",2017,11,"0.766","11 - 25"
"12/31/17","Marry Me","thomas rhett",45,"Country","0.408","85.008","0.588",2017,45,"0.484","26-50"
"12/31/17","Mayores","becky g",74,"Pop","0.855","96.989","0.743",2017,91,"0.871","51-75"
"12/31/17","Meant To Be","bebe rexha",26,"EDM","0.783","154.084","0.643",2017,26,"0.579","26-50"
"12/31/17","MIC Drop","bts",28,"Pop","0.842","169.917","0.613",2017,82,"0.645","26-50"
"12/31/17","Modern Slavery","huncho jack",68,"Rap","0.737","134.066","0.737",2017,68,"0.5","51-75"
"12/31/17","Motorcycle Patches","huncho jack",90,"Rap","0.656","162.835","0.87",2017,90,"0.416","76-100"
"12/31/17","MotorSport","migos, nicki minaj",6,"Rap","0.515","138.016","0.896",2017,7,"0.174","1 - 10"
"12/31/17","My Dawg","lil baby",71,"Rap","0.643","133.029","0.911",2017,84,"0.605","51-75"
"12/31/17","New Rules","dua lipa",12,"Pop","0.696","116.054","0.771",2017,12,"0.656","11 - 25"
"12/31/17","No Limit","g-eazy",4,"Rap","0.771","175.957","0.838",2017,4,"0.405","1 - 10"
"12/31/17","Perfect","ed sheeran",1,"Pop","0.299","94.992","0.587",2017,1,"0.356","1 - 10"
"12/31/17","Pick It Up","famous dex",73,"Rap","0.467","135.995","0.921",2017,85,"0.287","51-75"
"12/31/17","Pills And Automobiles","chris brown",46,"R&B","0.696","144.981","0.82",2017,57,"0.617","26-50"
"12/31/17","Plain Jane","a$ap ferg",26,"Rap","0.844","170.142","0.797",2017,31,"0.52","26-50"
"12/31/17","Ric Flair Drip","offset",44,"Rap","0.428","100.007","0.88",2017,53,"0.333","26-50"
"12/31/17","River","eminem",11,"Rap","0.743","90.053","0.754",2017,43,"0.661","11 - 25"
"12/31/17","Rockin' Around The Christmas Tree","brenda lee",14,"Country","0.56","141.285","0.676",2017,36,"0.828","11 - 25"
"12/31/17","Rockstar","post malone",1,"Rap","0.535","159.764","0.575",2017,2,"0.127","1 - 10"
"12/31/17","Roll In Peace","kodak black",51,"Rap","0.524","140.053","0.747",2017,51,"0.363","51-75"
"12/31/17","Round Here Buzz","eric church",68,"Country","0.427","76.08","0.639",2017,72,"0.457","51-75"
"12/31/17","Rubbin Off The Paint","ybn nahmir",46,"Rap","0.699","108.031","0.596",2017,59,"0.435","26-50"
"12/31/17","Saint","huncho jack",92,"Rap","0.642","150.06","0.857",2017,92,"0.0658","76-100"
"12/31/17","Shape Of You","ed sheeran",1,"Pop","0.652","95.977","0.825",2017,19,"0.931","1 - 10"
"12/31/17","Silence","marshmello",30,"EDM","0.761","141.971","0.52",2017,44,"0.286","26-50"
"12/31/17","Sky Walker","miguel",35,"R&B","0.506","145.965","0.674",2017,41,"0.183","26-50"
"12/31/17","Sorry Not Sorry","demi lovato",6,"Pop","0.635","144.004","0.702",2017,20,"0.873","1 - 10"
"12/31/17","Stir Fry","migos",94,"Rap","0.816","181.967","0.815",2017,94,"0.498","76-100"
"12/31/17","Tell Me You Love Me","demi lovato",53,"Pop","0.582","82.142","0.536",2017,78,"0.253","51-75"
"12/31/17","That's What I Like","bruno mars",1,"Pop","0.56","134.066","0.853",2017,37,"0.86","1 - 10"
"12/31/17","The Race","tay-k",44,"Rap","0.606","160.223","0.766",2017,64,"0.352","26-50"
"12/31/17","The Way Life Goes","lil uzi vert",24,"Rap","0.757","82.008","0.703",2017,35,"0.696","11 - 25"
"12/31/17","Thunder","imagine dragons",4,"Rock","0.809","167.96","0.601",2017,5,"0.249","1 - 10"
"12/31/17","Too Good At Goodbyes","sam smith",4,"Pop","0.373","91.5","0.661",2017,8,"0.523","1 - 10"
"12/31/17","Too Much To Ask","niall horan",66,"Pop","0.538","153.711","0.509",2017,98,"0.178","51-75"
"12/31/17","Unforgettable","french montana",3,"Rap","0.769","97.985","0.726",2017,47,"0.733","1 - 10"
"12/31/17","Walk On Water","eminem",14,"Rap","0.439","90.761","0.56",2017,93,"0.626","11 - 25"
"12/31/17","What About Us","p!nk",13,"R&B","0.588","113.617","0.489",2017,48,"0.187","11 - 25"
"12/31/17","What Lovers Do","maroon 5",9,"Pop","0.612","109.959","0.792",2017,21,"0.42","1 - 10"
"12/31/17","Wolves","selena gomez",20,"Pop","0.807","124.946","0.72",2017,29,"0.305","11 - 25"
"12/31/17","Written In The Sand","old dominion",86,"Country","0.437","83.985","0.725",2017,86,"0.759","76-100"
"12/31/17","You Broke Up With Me","walker hayes",79,"Country","0.711","120.013","0.846",2017,79,"0.883","76-100"
"12/31/17","Young Dumb & Broke","khalid",18,"R&B","0.539","136.949","0.798",2017,18,"0.394","11 - 25"
"12/31/17","Yours","russell dickerson",62,"Country","0.722","134.058","0.555",2017,62,"0.559","51-75"
"12/30/17","All On Me","devin dawson",91,"Country","0.668","80.989","0.634",2017,97,"0.635","76-100"
"12/30/17","Danger","migos",82,"Rap","0.743","107.996","0.814",2017,82,"0.367","76-100"
"12/30/17","Dark Knight Dummo","trippie redd",72,"Rap","0.824","121.056","0.379",2017,72,"0.226","51-75"
"12/30/17","Faking It","calvin harris",94,"EDM","0.589","120.034","0.776",2017,100,"0.668","76-100"
"12/30/17","Ghostface Killers","21 savage, offset",35,"Rap","0.436","82.994","0.782",2017,90,"0.243","26-50"
"12/30/17","Go Legend","big sean",67,"Rap","0.577","150.004","0.653",2017,67,"0.196","51-75"
"12/30/17","Humble.","kendrick lamar",1,"Rap","0.611","150.02","0.904",2017,47,"0.4","1 - 10"
"12/30/17","Last Christmas","wham!",41,"Rock","0.478","107.682","0.735",2017,44,"0.947","26-50"
"12/30/17","Never Be The Same","camila cabello",61,"Pop","0.709","129.961","0.643",2017,61,"0.264","51-75"
"12/30/17","Pull Up N Wreck","big sean",80,"Rap","0.435","172.951","0.487",2017,80,"0.0849","76-100"
"12/30/17","There's Nothing Holdin' Me Back","shawn mendes",6,"Pop","0.799","121.991","0.858",2017,48,"0.966","1 - 10"
"12/30/17","Wanted You","nav",64,"Rap","0.718","146.885","0.793",2017,84,"0.649","51-75"
"12/30/17","When It Rains It Pours","luke combs",33,"Country","0.801","128.027","0.551",2017,68,"0.625","26-50"
"12/30/17","When We","tank",86,"R&B","0.324","117.863","0.635",2017,94,"0.0741","76-100"
"12/21/17","Congratulations","post malone",8,"Rap","0.812","123.071","0.627",2017,49,"0.504","1 - 10"
"12/21/17","Transportin'","kodak black",46,"Rap","0.66","94.053","0.804",2017,92,"0.257","26-50"
"12/21/17","Sauce It Up","lil uzi vert",49,"Rap","0.528","79.532","0.813",2017,100,"0.131","26-50"
"12/21/17","Love So Soft","kelly clarkson",47,"R&B","0.581","130.012","0.808",2017,79,"0.758","26-50"
"12/21/17","Ask Me How I Know","garth brooks",71,"Country","0.428","145.569","0.54",2017,94,"0.278","51-75"
"12/21/17","Broken Halos","chris stapleton",90,"Country","0.575","78.341","0.607",2017,90,"0.504","76-100"
"12/21/17","Bella y Sensual","romeo santos",95,"Pop","0.713","179.864","0.635",2017,95,"0.749","76-100"
"12/21/17","Criminal","natti natasha",99,"Pop","0.813","79.997","0.814",2017,99,"0.839","76-100"
"12/2/17","Something Just Like This","the chainsmokers",3,"EDM","0.649","102.996","0.607",2017,49,"0.505","1 - 10"
"12/2/17","XO TOUR Llif3","lil uzi vert",7,"Rap","0.75","155.096","0.732",2017,48,"0.401","1 - 10"
"12/2/17","What Ifs","kane brown",26,"Country","0.799","125.976","0.612",2017,43,"0.687","26-50"
"12/2/17","Crew","goldlink",45,"R&B","0.607","129.938","0.728",2017,50,"0.445","26-50"
"12/2/17","Smooth","florida georgia line",89,"Country","0.848","161.049","0.471",2017,92,"0.332","76-100"
"12/2/17","Gorgeous","taylor swift",13,"Pop","0.532","92.024","0.797",2017,89,"0.454","11 - 25"
"12/2/17","Patek Water","future",50,"Rap","0.561","152.984","0.86",2017,100,"0.354","26-50"
"12/2/17","Rap Saved Me","21 savage, offset",64,"Rap","0.399","143.049","0.845",2017,88,"0.148","51-75"
"12/2/17","Call It What You Want","taylor swift",27,"Pop","0.506","163.962","0.597",2017,73,"0.237","26-50"
"12/2/17","Female","keith urban",69,"Country","0.474","84.999","0.562",2017,69,"0.345","51-75"
"12/2/17","The Plan","g-eazy",96,"Rap","0.597","118.044","0.826",2017,96,"0.35","76-100"
"12/16/17","Slow Hands","niall horan",11,"Pop","0.429","85.899","0.726",2017,50,"0.871","11 - 25"
"12/16/17","Strip That Down","liam payne",10,"Pop","0.488","106.008","0.87",2017,41,"0.519","1 - 10"
"12/16/17","Do Re Mi","blackbear",40,"Pop","0.599","110.977","0.742",2017,44,"0.154","26-50"
"12/16/17","Rake It Up","yo gotti",8,"Rap","0.444","149.953","0.91",2017,34,"0.53","1 - 10"
"12/16/17","Praying","kesha",22,"Rap","0.381","73.483","0.565",2017,35,"0.325","11 - 25"
"12/16/17","Fix A Drink","chris janson",67,"Country","0.887","158.05","0.563",2017,90,"0.794","51-75"
"12/16/17","Go Flex","post malone",76,"Rap","0.496","81.951","0.662",2017,95,"0.133","76-100"
"12/16/17","Beautiful Trauma","p!nk",95,"R&B","0.619","95.977","0.412",2017,97,"0.234","76-100"
"12/16/17","Perro Fiel","shakira",100,"Pop","0.76","183.817","0.75",2017,100,"0.893","76-100"
"11/4/17","Say You Won't Let Go","james arthur",11,"Pop","0.557","85.043","0.358",2017,46,"0.494","11 - 25"
"11/4/17","No Promises","cheat codes",38,"EDM","0.619","112.961","0.739",2017,49,"0.58","26-50"
"11/4/17","Small Town Boy","dustin lynch",36,"Country","0.743","72.997","0.554",2017,53,"0.673","26-50"
